edad,tipo_trabajo,estado_civil,nivel_educativo,incumplimiento_pago,saldo_promedio_anual,credito_hipotecario,credito_consumo,medio_contacto,dia_contacto,mes_contacto,duracion_contacto,num_contactos_campania,dias_desde_contacto_previo,num_contactos_previos,resultado_campania_previa,suscripcion_deposito
71,jubilado,casado,secundaria,no,1696.0,no,no,celular,6,octubre,486.0,1,-1.0,0,desconocido,si
33,independiente,casado,superior,no,1278.0,no,no,celular,6,octubre,649.0,1,-1.0,0,desconocido,si
47,independiente,casado,superior,no,1011.0,no,no,celular,6,octubre,808.0,1,-1.0,0,desconocido,si
39,gerencia,casado,superior,no,2939.0,no,no,celular,6,octubre,608.0,1,99.0,3,fracaso,si
27,tecnico,soltero,secundaria,no,927.0,no,no,celular,6,octubre,261.0,1,-1.0,0,desconocido,no
26,desempleado,soltero,superior,no,3466.0,no,no,celular,6,octubre,275.0,2,-1.0,0,desconocido,si
47,empleada_hogar,soltero,superior,no,3232.0,no,no,telefono_fijo,6,octubre,541.0,1,204.0,3,fracaso,no
79,jubilado,divorciado,primaria,no,336.0,no,no,celular,6,octubre,386.0,1,184.0,1,otro,no
22,,soltero,secundaria,no,372.0,no,no,celular,6,octubre,218.0,1,-1.0,0,desconocido,si
34,gerencia,soltero,superior,no,549.0,no,no,celular,6,octubre,1246.0,2,-1.0,0,desconocido,si
26,gerencia,soltero,superior,no,1592.0,no,no,celular,6,octubre,604.0,2,485.0,5,otro,no
40,empleada_hogar,casado,superior,no,0.0,no,no,desconocido,6,octubre,6.0,1,-1.0,0,desconocido,no
24,tecnico,soltero,superior,no,368.0,no,no,celular,7,octubre,197.0,2,-1.0,0,desconocido,no
60,jubilado,casado,secundaria,no,7038.0,no,no,telefono_fijo,7,octubre,138.0,4,-1.0,0,desconocido,no
28,gerencia,soltero,superior,no,616.0,si,no,celular,7,octubre,116.0,1,503.0,2,exito,no
55,,divorciado,secundaria,no,0.0,si,si,celular,7,octubre,122.0,1,245.0,4,fracaso,no
26,estudiante,soltero,secundaria,no,706.0,no,no,desconocido,8,octubre,118.0,1,105.0,2,otro,no
36,,soltero,superior,no,5007.0,si,no,celular,8,octubre,135.0,3,331.0,4,fracaso,no
32,estudiante,soltero,secundaria,no,1102.0,no,no,telefono_fijo,8,octubre,194.0,1,-1.0,0,desconocido,si
48,servicios,divorciado,desconocido,no,973.0,no,no,celular,8,octubre,319.0,1,134.0,2,exito,si
73,jubilado,casado,secundaria,no,2850.0,no,no,celular,8,octubre,512.0,1,144.0,7,fracaso,no
38,,casado,secundaria,no,5270.0,no,no,celular,8,octubre,163.0,1,91.0,12,otro,no
32,gerencia,casado,superior,no,927.0,no,no,celular,8,octubre,282.0,1,-1.0,0,desconocido,no
51,gerencia,casado,superior,no,5108.0,si,no,celular,8,octubre,272.0,1,102.0,8,otro,no
29,desempleado,casado,secundaria,no,687.0,no,no,celular,8,octubre,309.0,2,88.0,6,otro,no
32,gerencia,soltero,superior,no,3289.0,no,no,celular,8,octubre,375.0,2,179.0,2,fracaso,no
32,tecnico,soltero,desconocido,no,491.0,no,no,celular,8,octubre,251.0,2,91.0,7,exito,si
36,tecnico,soltero,secundaria,no,966.0,no,no,celular,8,octubre,135.0,2,91.0,13,fracaso,no
58,,divorciado,secundaria,no,3337.0,si,no,telefono_fijo,8,octubre,369.0,2,690.0,3,fracaso,si
48,,casado,secundaria,no,368.0,no,no,celular,8,octubre,363.0,2,140.0,7,exito,si
34,,casado,secundaria,no,247.0,no,no,celular,8,octubre,401.0,2,-1.0,0,desconocido,si
37,obrero,casado,secundaria,no,1403.0,no,no,desconocido,9,octubre,14.0,1,-1.0,0,desconocido,no
21,obrero,soltero,primaria,no,-42.0,no,no,desconocido,10,octubre,5.0,1,-1.0,0,desconocido,no
36,gerencia,soltero,superior,no,335.0,no,no,desconocido,10,octubre,5.0,1,772.0,4,fracaso,no
28,servicios,soltero,secundaria,no,1347.0,no,no,telefono_fijo,11,octubre,317.0,2,108.0,14,otro,no
70,jubilado,divorciado,secundaria,no,4572.0,no,no,celular,11,octubre,115.0,2,95.0,16,fracaso,no
27,estudiante,soltero,superior,no,838.0,no,no,celular,11,octubre,162.0,1,-1.0,0,desconocido,no
51,emprendedor,divorciado,superior,no,315.0,no,no,celular,11,octubre,291.0,1,91.0,4,fracaso,no
28,desconocido,soltero,desconocido,no,326.0,no,no,celular,11,octubre,450.0,1,231.0,1,exito,si
48,,casado,secundaria,no,0.0,no,si,celular,11,octubre,195.0,1,104.0,5,fracaso,no
36,tecnico,soltero,secundaria,no,12264.0,no,no,celular,11,octubre,285.0,1,182.0,2,exito,si
67,jubilado,casado,secundaria,no,203.0,no,no,celular,11,octubre,405.0,1,266.0,2,exito,si
39,gerencia,casado,superior,no,839.0,no,si,celular,11,octubre,365.0,2,774.0,11,fracaso,no
30,gerencia,soltero,superior,no,502.0,no,no,celular,11,octubre,463.0,3,95.0,6,exito,si
62,jubilado,casado,secundaria,no,2917.0,no,no,celular,11,octubre,123.0,2,182.0,2,fracaso,no
27,,casado,superior,no,346.0,no,no,celular,11,octubre,212.0,1,-1.0,0,desconocido,si
58,,casado,secundaria,no,3927.0,no,no,celular,11,octubre,124.0,3,363.0,1,fracaso,no
24,estudiante,soltero,secundaria,no,1809.0,no,no,celular,11,octubre,165.0,1,95.0,2,exito,si
32,,casado,secundaria,no,1229.0,no,no,celular,11,octubre,485.0,1,182.0,1,exito,no
52,tecnico,casado,secundaria,no,553.0,si,no,telefono_fijo,11,octubre,160.0,1,-1.0,0,desconocido,no
46,,casado,secundaria,no,171.0,si,si,celular,11,octubre,251.0,1,430.0,1,fracaso,no
35,obrero,divorciado,desconocido,no,172.0,no,no,desconocido,11,octubre,4.0,1,381.0,2,otro,no
33,gerencia,soltero,superior,no,816.0,si,no,celular,11,octubre,383.0,2,503.0,2,fracaso,si
29,,casado,secundaria,no,535.0,no,no,celular,11,octubre,185.0,2,-1.0,0,desconocido,no
51,jubilado,casado,secundaria,no,0.0,si,no,celular,11,octubre,146.0,4,-1.0,0,desconocido,no
42,gerencia,casado,superior,no,298.0,no,no,celular,11,octubre,137.0,3,95.0,10,fracaso,no
27,desempleado,soltero,primaria,no,93.0,no,no,desconocido,11,octubre,4.0,1,-1.0,0,desconocido,no
59,jubilado,divorciado,primaria,no,606.0,no,no,desconocido,12,octubre,54.0,1,526.0,2,fracaso,no
31,gerencia,casado,superior,no,4328.0,no,no,celular,12,octubre,203.0,4,165.0,14,exito,si
25,obrero,soltero,secundaria,no,1857.0,si,no,celular,12,octubre,187.0,1,91.0,12,exito,si
38,gerencia,casado,superior,no,1257.0,no,no,celular,12,octubre,166.0,1,-1.0,0,desconocido,no
43,,soltero,secundaria,no,386.0,no,no,celular,12,octubre,242.0,1,92.0,4,exito,no
27,estudiante,soltero,secundaria,no,279.0,no,no,celular,12,octubre,323.0,1,-1.0,0,desconocido,si
25,,soltero,superior,no,2916.0,no,no,celular,12,octubre,143.0,1,-1.0,0,desconocido,no
75,jubilado,divorciado,secundaria,no,1092.0,no,no,telefono_fijo,12,octubre,250.0,1,431.0,2,fracaso,no
33,independiente,soltero,superior,no,658.0,si,no,celular,12,octubre,146.0,2,183.0,3,fracaso,no
33,gerencia,soltero,superior,no,131.0,si,no,celular,12,octubre,209.0,3,427.0,2,fracaso,si
63,gerencia,casado,superior,no,0.0,no,no,celular,12,octubre,130.0,2,182.0,6,fracaso,no
38,obrero,soltero,secundaria,no,0.0,no,no,desconocido,12,octubre,8.0,1,-1.0,0,desconocido,no
25,gerencia,soltero,superior,no,1650.0,si,no,desconocido,12,octubre,5.0,1,-1.0,0,desconocido,no
36,gerencia,soltero,superior,no,2646.0,no,no,celular,13,octubre,169.0,1,182.0,10,exito,si
62,independiente,divorciado,superior,no,6.0,si,no,celular,13,octubre,216.0,1,183.0,4,exito,si
29,independiente,soltero,superior,no,1579.0,no,no,celular,13,octubre,190.0,1,92.0,5,exito,si
26,obrero,soltero,secundaria,no,2007.0,no,no,celular,13,octubre,194.0,1,92.0,5,exito,si
38,gerencia,casado,superior,no,413.0,no,no,celular,13,octubre,252.0,2,183.0,3,exito,si
29,,casado,superior,no,167.0,si,si,celular,13,octubre,357.0,2,237.0,2,fracaso,no
26,tecnico,soltero,secundaria,no,342.0,no,no,celular,14,octubre,133.0,2,-1.0,0,desconocido,no
43,tecnico,casado,secundaria,no,297.0,si,no,celular,14,octubre,119.0,3,-1.0,0,desconocido,no
86,jubilado,casado,primaria,no,1255.0,no,no,celular,14,octubre,192.0,2,92.0,4,exito,no
59,tecnico,casado,secundaria,no,1.0,no,no,celular,14,octubre,585.0,1,182.0,5,exito,si
51,gerencia,casado,superior,no,469.0,no,no,celular,14,octubre,491.0,1,182.0,3,exito,si
28,independiente,soltero,superior,no,159.0,no,no,celular,14,octubre,246.0,2,420.0,2,otro,si
36,obrero,soltero,superior,no,1830.0,no,no,celular,14,octubre,183.0,1,91.0,11,fracaso,no
53,,casado,secundaria,no,459.0,no,no,celular,14,octubre,317.0,6,192.0,1,exito,no
40,gerencia,casado,superior,no,0.0,no,no,celular,14,octubre,1410.0,3,-1.0,0,desconocido,no
27,tecnico,soltero,secundaria,no,643.0,no,no,telefono_fijo,14,octubre,301.0,1,93.0,1,exito,si
38,gerencia,casado,superior,no,276.0,no,no,celular,14,octubre,322.0,1,-1.0,0,desconocido,no
57,,casado,secundaria,no,16873.0,no,no,celular,14,octubre,219.0,3,372.0,1,fracaso,no
28,gerencia,soltero,superior,no,9710.0,no,no,celular,14,octubre,786.0,2,-1.0,0,desconocido,no
37,gerencia,casado,secundaria,no,209.0,no,no,celular,14,octubre,183.0,3,528.0,7,desconocido,no
42,,casado,desconocido,no,756.0,no,no,celular,14,octubre,72.0,4,160.0,3,fracaso,no
41,gerencia,divorciado,superior,no,3355.0,no,no,celular,14,octubre,181.0,2,500.0,1,fracaso,no
47,,casado,secundaria,no,1387.0,si,no,celular,14,octubre,158.0,1,826.0,1,fracaso,no
61,jubilado,casado,secundaria,no,938.0,no,no,celular,15,octubre,212.0,2,92.0,5,exito,no
45,gerencia,casado,secundaria,no,2897.0,no,no,celular,15,octubre,531.0,4,105.0,7,fracaso,no
39,servicios,soltero,secundaria,no,471.0,no,no,desconocido,15,octubre,5.0,1,-1.0,0,desconocido,no
60,jubilado,divorciado,secundaria,no,514.0,no,no,celular,15,octubre,187.0,2,213.0,10,exito,si
40,empleada_hogar,casado,primaria,no,979.0,no,no,celular,15,octubre,106.0,4,-1.0,0,desconocido,no
29,independiente,soltero,superior,no,270.0,si,no,celular,15,octubre,94.0,5,274.0,11,fracaso,no
42,desempleado,casado,secundaria,no,1289.0,no,no,celular,15,octubre,1176.0,3,92.0,6,exito,si
29,obrero,soltero,secundaria,no,2806.0,no,no,celular,15,octubre,294.0,1,93.0,5,otro,no
26,,casado,superior,no,319.0,no,no,celular,15,octubre,88.0,1,-1.0,0,desconocido,no
33,gerencia,soltero,superior,no,718.0,si,no,celular,18,octubre,104.0,1,111.0,4,exito,no
47,,casado,secundaria,no,3676.0,no,no,celular,18,octubre,567.0,1,95.0,3,exito,si
28,gerencia,casado,superior,no,1918.0,no,no,celular,18,octubre,333.0,1,616.0,1,fracaso,no
45,gerencia,soltero,superior,no,2048.0,si,no,celular,18,octubre,310.0,1,804.0,1,fracaso,si
43,desempleado,casado,superior,no,0.0,no,no,celular,18,octubre,464.0,1,94.0,2,exito,si
22,gerencia,soltero,superior,no,104.0,no,si,celular,18,octubre,509.0,1,185.0,3,exito,si
34,tecnico,casado,secundaria,no,159.0,si,no,celular,18,octubre,252.0,1,-1.0,0,desconocido,si
29,gerencia,soltero,superior,no,600.0,si,no,celular,18,octubre,170.0,5,-1.0,0,desconocido,no
64,jubilado,casado,secundaria,no,466.0,si,no,celular,18,octubre,526.0,1,-1.0,0,desconocido,si
39,,divorciado,secundaria,no,728.0,si,si,celular,18,octubre,222.0,1,-1.0,0,desconocido,si
35,gerencia,casado,secundaria,no,724.0,si,no,celular,18,octubre,102.0,3,96.0,3,exito,no
26,estudiante,soltero,secundaria,no,316.0,no,no,celular,18,octubre,375.0,2,-1.0,0,desconocido,no
27,gerencia,soltero,superior,no,107.0,no,no,celular,18,octubre,767.0,3,-1.0,0,desconocido,si
69,jubilado,divorciado,secundaria,no,4189.0,no,no,celular,18,octubre,138.0,4,96.0,2,exito,no
32,estudiante,soltero,superior,no,922.0,no,no,celular,18,octubre,338.0,2,-1.0,0,desconocido,no
25,tecnico,soltero,secundaria,no,3843.0,no,no,celular,18,octubre,159.0,2,95.0,2,fracaso,no
66,jubilado,casado,secundaria,no,3409.0,no,no,celular,19,octubre,133.0,3,160.0,3,fracaso,no
26,tecnico,soltero,secundaria,no,4859.0,no,no,celular,19,octubre,90.0,2,92.0,3,otro,no
49,obrero,casado,secundaria,no,1946.0,no,no,celular,19,octubre,192.0,1,95.0,1,exito,si
25,,soltero,superior,no,1734.0,no,no,celular,19,octubre,366.0,1,-1.0,0,desconocido,no
34,,soltero,superior,no,1077.0,no,no,celular,19,octubre,218.0,1,151.0,5,otro,no
42,gerencia,casado,desconocido,no,1519.0,no,no,celular,19,octubre,230.0,1,92.0,1,exito,si
64,gerencia,casado,superior,no,5112.0,no,no,telefono_fijo,19,octubre,898.0,7,137.0,11,otro,si
44,gerencia,soltero,superior,no,1090.0,no,no,celular,20,octubre,178.0,4,93.0,6,exito,si
36,tecnico,casado,superior,no,521.0,no,no,celular,20,octubre,347.0,3,-1.0,0,desconocido,si
43,gerencia,casado,superior,no,2450.0,no,si,celular,20,octubre,124.0,1,-1.0,0,desconocido,no
64,jubilado,divorciado,secundaria,no,4833.0,no,no,celular,20,octubre,621.0,1,181.0,3,fracaso,si
30,independiente,soltero,secundaria,no,1031.0,no,no,desconocido,20,octubre,7.0,1,-1.0,0,desconocido,no
58,jubilado,casado,primaria,no,742.0,no,no,desconocido,20,octubre,5.0,1,-1.0,0,desconocido,no
75,jubilado,casado,superior,no,4912.0,no,no,telefono_fijo,20,octubre,238.0,2,183.0,5,fracaso,no
52,,casado,secundaria,no,423.0,si,si,celular,20,octubre,139.0,2,96.0,7,fracaso,no
30,gerencia,soltero,superior,no,2344.0,si,no,celular,20,octubre,316.0,2,92.0,3,fracaso,no
29,estudiante,soltero,secundaria,no,1925.0,no,no,celular,21,octubre,150.0,3,149.0,5,exito,si
52,gerencia,casado,secundaria,no,335.0,no,no,celular,21,octubre,411.0,1,182.0,1,fracaso,si
26,estudiante,soltero,secundaria,no,108.0,no,no,celular,21,octubre,235.0,1,175.0,3,exito,no
52,tecnico,casado,secundaria,no,371.0,si,si,celular,21,octubre,453.0,1,183.0,3,exito,si
49,tecnico,casado,secundaria,no,2400.0,no,no,celular,21,octubre,262.0,3,-1.0,0,desconocido,no
27,desempleado,soltero,secundaria,no,771.0,no,no,celular,21,octubre,181.0,1,302.0,3,otro,si
54,gerencia,divorciado,superior,no,5475.0,no,no,celular,21,octubre,1032.0,1,91.0,4,exito,si
37,gerencia,casado,superior,no,203.0,no,no,celular,21,octubre,759.0,1,90.0,5,exito,si
48,,casado,secundaria,no,50.0,no,si,celular,21,octubre,419.0,1,-1.0,0,desconocido,si
28,tecnico,soltero,superior,no,11862.0,no,no,celular,21,octubre,549.0,2,238.0,13,otro,si
46,tecnico,casado,secundaria,no,9299.0,no,no,celular,21,octubre,201.0,5,94.0,3,exito,no
20,estudiante,soltero,secundaria,no,88.0,no,no,telefono_fijo,21,octubre,621.0,1,181.0,4,otro,no
77,jubilado,casado,secundaria,no,820.0,no,no,telefono_fijo,21,octubre,330.0,2,181.0,4,exito,si
63,jubilado,soltero,superior,no,791.0,no,no,celular,21,octubre,212.0,2,-1.0,0,desconocido,si
27,estudiante,soltero,secundaria,no,1164.0,no,no,celular,21,octubre,256.0,2,104.0,2,fracaso,no
34,tecnico,soltero,secundaria,no,1279.0,si,no,celular,21,octubre,339.0,3,91.0,10,exito,si
66,jubilado,casado,primaria,no,8.0,no,no,celular,22,octubre,56.0,2,-1.0,0,desconocido,no
59,emprendedor,casado,secundaria,no,496.0,no,no,celular,22,octubre,738.0,3,183.0,1,exito,si
29,obrero,soltero,superior,no,455.0,no,no,celular,22,octubre,542.0,4,148.0,3,exito,si
25,tecnico,soltero,secundaria,no,325.0,no,no,celular,22,octubre,716.0,3,-1.0,0,desconocido,si
38,gerencia,casado,superior,no,536.0,si,no,celular,22,octubre,234.0,1,92.0,1,exito,si
31,tecnico,soltero,secundaria,no,845.0,si,no,celular,22,octubre,168.0,2,-1.0,0,desconocido,no
38,gerencia,soltero,superior,no,1373.0,no,no,celular,22,octubre,119.0,4,-1.0,0,desconocido,no
57,desempleado,divorciado,primaria,no,282.0,no,no,celular,22,octubre,460.0,1,88.0,4,otro,no
33,,soltero,superior,no,146.0,no,no,celular,22,octubre,380.0,1,91.0,3,exito,si
61,jubilado,casado,primaria,no,2686.0,no,no,telefono_fijo,22,octubre,84.0,3,-1.0,0,desconocido,no
43,gerencia,soltero,superior,no,2081.0,no,no,celular,22,octubre,554.0,3,-1.0,0,desconocido,si
37,tecnico,casado,secundaria,no,480.0,no,no,celular,22,octubre,344.0,2,182.0,8,otro,si
47,,soltero,secundaria,no,1693.0,si,no,celular,22,octubre,608.0,2,92.0,4,otro,si
77,jubilado,divorciado,primaria,no,2693.0,no,no,celular,25,octubre,83.0,2,94.0,12,otro,no
63,jubilado,casado,secundaria,no,1495.0,no,no,celular,25,octubre,389.0,1,195.0,4,otro,si
61,independiente,casado,superior,no,10861.0,no,no,celular,25,octubre,225.0,1,91.0,5,exito,si
44,tecnico,soltero,desconocido,no,11115.0,no,no,celular,25,octubre,189.0,1,185.0,4,exito,no
30,gerencia,soltero,superior,no,985.0,si,no,celular,25,octubre,304.0,1,94.0,2,exito,si
34,obrero,casado,secundaria,no,152.0,no,no,celular,25,octubre,275.0,1,-1.0,0,desconocido,no
74,jubilado,casado,secundaria,no,935.0,no,no,celular,25,octubre,400.0,1,173.0,3,exito,si
31,,soltero,secundaria,no,410.0,no,no,celular,25,octubre,182.0,1,185.0,1,exito,si
33,,casado,secundaria,no,51.0,si,si,celular,25,octubre,253.0,1,284.0,3,exito,si
73,jubilado,casado,primaria,no,1388.0,no,no,telefono_fijo,25,octubre,254.0,1,97.0,6,fracaso,no
36,tecnico,casado,secundaria,no,2779.0,no,no,celular,25,octubre,324.0,1,182.0,4,exito,no
32,tecnico,casado,secundaria,no,660.0,no,no,celular,25,octubre,226.0,2,490.0,1,fracaso,si
25,estudiante,soltero,secundaria,no,679.0,no,no,celular,25,octubre,297.0,5,94.0,6,otro,si
36,tecnico,casado,superior,no,844.0,si,si,celular,25,octubre,129.0,1,-1.0,0,desconocido,no
78,gerencia,casado,desconocido,no,1780.0,si,no,celular,25,octubre,211.0,2,185.0,7,exito,si
50,gerencia,casado,superior,no,8205.0,si,no,telefono_fijo,25,octubre,293.0,3,508.0,1,otro,no
64,jubilado,casado,primaria,no,445.0,no,no,celular,26,octubre,338.0,3,186.0,1,otro,no
24,estudiante,soltero,secundaria,no,1234.0,no,no,telefono_fijo,26,octubre,280.0,2,97.0,3,exito,no
26,gerencia,soltero,superior,no,222.0,no,no,celular,26,octubre,318.0,1,120.0,3,exito,si
36,tecnico,soltero,secundaria,no,204.0,si,no,celular,26,octubre,196.0,1,144.0,8,otro,no
30,gerencia,soltero,superior,no,565.0,si,no,celular,26,octubre,104.0,1,-1.0,0,desconocido,no
25,estudiante,soltero,secundaria,no,1868.0,no,no,celular,26,octubre,259.0,1,103.0,2,otro,si
54,,divorciado,superior,no,122.0,no,no,celular,26,octubre,322.0,1,547.0,1,fracaso,no
78,jubilado,casado,primaria,no,14204.0,no,no,celular,26,octubre,150.0,1,183.0,1,otro,no
47,,casado,secundaria,no,1210.0,no,no,celular,26,octubre,604.0,1,91.0,4,fracaso,si
32,tecnico,casado,secundaria,no,1547.0,no,no,celular,26,octubre,289.0,1,805.0,4,otro,si
56,,divorciado,secundaria,no,1693.0,no,no,celular,26,octubre,238.0,4,442.0,4,fracaso,si
40,emprendedor,soltero,superior,no,262.0,si,si,desconocido,26,octubre,17.0,1,-1.0,0,desconocido,no
49,tecnico,casado,secundaria,no,308.0,no,no,celular,26,octubre,260.0,2,91.0,5,fracaso,no
27,obrero,soltero,primaria,no,232.0,si,no,celular,26,octubre,701.0,2,-1.0,0,desconocido,si
40,gerencia,divorciado,superior,no,858.0,no,no,celular,26,octubre,202.0,2,-1.0,0,desconocido,si
54,tecnico,casado,superior,no,876.0,no,no,celular,27,octubre,269.0,3,541.0,3,exito,si
67,obrero,casado,secundaria,no,16353.0,no,no,celular,27,octubre,223.0,2,-1.0,0,desconocido,no
23,desempleado,soltero,superior,no,993.0,no,no,celular,27,octubre,409.0,1,91.0,4,exito,no
46,tecnico,casado,desconocido,no,3308.0,no,no,celular,27,octubre,171.0,1,91.0,2,exito,si
33,tecnico,casado,secundaria,no,5083.0,no,no,celular,27,octubre,161.0,1,96.0,2,otro,no
47,gerencia,casado,superior,no,0.0,no,no,celular,27,octubre,508.0,1,-1.0,0,desconocido,si
61,jubilado,casado,secundaria,no,1058.0,no,no,celular,27,octubre,277.0,1,92.0,5,exito,no
24,estudiante,soltero,secundaria,no,822.0,no,no,celular,27,octubre,184.0,1,91.0,2,fracaso,si
70,jubilado,casado,secundaria,no,0.0,no,no,celular,27,octubre,258.0,1,92.0,5,exito,si
53,obrero,casado,primaria,no,1294.0,no,no,desconocido,28,octubre,71.0,1,-1.0,0,desconocido,no
53,independiente,casado,superior,no,730.0,si,no,desconocido,2,noviembre,18.0,1,368.0,2,fracaso,no
30,gerencia,soltero,superior,no,297.0,no,no,celular,8,noviembre,188.0,1,-1.0,0,desconocido,si
30,tecnico,soltero,secundaria,no,500.0,si,no,celular,8,noviembre,176.0,1,543.0,3,fracaso,no
44,gerencia,casado,superior,no,839.0,no,no,celular,8,noviembre,240.0,1,40.0,2,otro,no
63,emprendedor,casado,secundaria,no,3904.0,no,no,telefono_fijo,8,noviembre,360.0,1,96.0,4,exito,si
77,desconocido,casado,desconocido,no,397.0,no,no,telefono_fijo,8,noviembre,207.0,1,185.0,3,exito,no
34,,casado,superior,no,79.0,si,no,celular,8,noviembre,120.0,2,95.0,6,exito,no
28,estudiante,soltero,secundaria,no,970.0,no,no,celular,8,noviembre,137.0,1,96.0,1,fracaso,no
60,,divorciado,secundaria,no,683.0,no,no,celular,8,noviembre,507.0,1,-1.0,0,desconocido,no
28,servicios,soltero,superior,no,441.0,no,no,celular,8,noviembre,106.0,1,-1.0,0,desconocido,no
49,desempleado,divorciado,superior,no,780.0,no,no,celular,8,noviembre,148.0,1,871.0,2,fracaso,no
42,,divorciado,secundaria,no,490.0,si,no,celular,8,noviembre,212.0,1,97.0,5,otro,no
22,estudiante,soltero,secundaria,no,2488.0,no,no,celular,8,noviembre,449.0,2,38.0,10,otro,si
38,tecnico,casado,superior,no,88.0,no,no,celular,8,noviembre,282.0,2,186.0,4,exito,si
65,gerencia,casado,desconocido,no,2352.0,no,no,celular,8,noviembre,354.0,3,188.0,13,exito,no
47,gerencia,soltero,superior,no,311.0,si,si,celular,9,noviembre,255.0,3,378.0,2,fracaso,no
61,empleada_hogar,casado,primaria,no,182.0,no,no,celular,9,noviembre,335.0,1,92.0,13,fracaso,no
64,jubilado,casado,superior,no,2059.0,no,si,celular,9,noviembre,326.0,1,95.0,1,otro,no
63,jubilado,casado,primaria,no,3738.0,no,no,telefono_fijo,9,noviembre,301.0,1,456.0,4,fracaso,no
44,emprendedor,casado,superior,no,121.0,no,no,celular,9,noviembre,248.0,1,91.0,1,exito,si
37,gerencia,casado,superior,no,3556.0,no,no,celular,9,noviembre,268.0,1,-1.0,0,desconocido,si
52,tecnico,casado,superior,no,0.0,no,no,celular,9,noviembre,467.0,3,92.0,7,fracaso,si
34,estudiante,soltero,desconocido,no,2321.0,no,no,celular,9,noviembre,600.0,2,99.0,5,fracaso,no
60,servicios,casado,secundaria,no,4428.0,no,no,celular,9,noviembre,125.0,1,96.0,6,fracaso,no
35,tecnico,casado,secundaria,no,0.0,si,no,celular,9,noviembre,524.0,1,96.0,5,exito,si
31,gerencia,casado,superior,no,720.0,si,no,celular,9,noviembre,94.0,3,-1.0,0,desconocido,no
